episode,total_reward,episode_length,avg_loss,avg_q_value,epsilon,timestamp,total_steps,training_time_seconds,eval_reward,buffer_reward_min,buffer_reward_max,buffer_reward_mean,buffer_reward_std
33,50.0,300,0.003370712008715297,18.523132610321046,0.8875755999999191,2026-01-23T03:12:24.434367,11356,0.7924606800079346,,0.0,3.25,0.004689151,0.06471739
34,50.0,318,0.0033960265727728256,15.690642684698105,0.8844273999999168,2026-01-23T03:12:25.274758,11674,0.8337674140930176,,0.0,3.25,0.004604249,0.063915156
35,250.0,355,0.0018181596883045535,19.41714303152902,0.8809128999999143,2026-01-23T03:12:26.221825,12029,0.9398796558380127,,0.0,3.25,0.004676199,0.06336602
36,0.0,281,0.002454934455662234,14.216440439224243,0.8781309999999123,2026-01-23T03:12:26.965976,12310,0.7368886470794678,,0.0,3.25,0.0045694555,0.06264251
37,25.0,246,0.0009821067045171124,16.240625381469727,0.8756955999999105,2026-01-23T03:12:27.617956,12556,0.6444215774536133,,0.0,3.25,0.0044998406,0.062067714
38,125.0,353,0.0036684180526612587,16.390269824436732,0.872200899999908,2026-01-23T03:12:28.561055,12909,0.9355082511901855,,0.0,3.25,0.004473623,0.06140803
39,125.0,296,0.002825039734792275,15.808698399861653,0.8692704999999059,2026-01-23T03:12:29.369723,13205,0.8011517524719238,,0.0,3.25,0.0044680047,0.06090718
40,0.0,286,0.0018460830688127317,13.3584429971103,0.8664390999999039,2026-01-23T03:12:30.134834,13491,0.7573769092559814,,0.0,3.25,0.004373286,0.060261562
41,0.0,288,0.0006762953500063824,13.326473304203578,0.8635878999999018,2026-01-23T03:12:30.928829,13779,0.7865350246429443,,0.0,3.25,0.004281878,0.059631746
42,175.0,295,0.0006593695376068354,15.931442165374756,0.8606673999998997,2026-01-23T03:12:31.732426,14074,0.795778751373291,,0.0,3.25,0.00431647,0.05926057
43,75.0,252,0.0007211452085847178,13.297103996276855,0.8581725999998979,2026-01-23T03:12:32.429991,14326,0.6808910369873047,,0.0,3.25,0.004292894,0.058847282
44,150.0,359,0.0028696302065832745,22.008209440443252,0.8546184999998954,2026-01-23T03:12:33.424223,14685,0.9857504367828369,,0.0,3.25,0.004290092,0.058339126
45,0.0,286,0.0005088460290737982,11.852515253527411,0.8517870999998933,2026-01-23T03:12:34.231420,14971,0.7989888191223145,,0.0,3.25,0.004208136,0.05778219
46,100.0,311,0.001023484790493967,22.039098985733524,0.8487081999998911,2026-01-23T03:12:35.068480,15282,0.828977108001709,,0.0,3.25,0.0041879336,0.05733238
47,0.0,282,0.0026082504898243186,14.15448444230216,0.8459163999998891,2026-01-23T03:12:35.824162,15564,0.7472739219665527,,0.0,3.25,0.0041120537,0.056813367
48,425.0,373,0.0016634505001194258,28.257246481405723,0.8422236999998864,2026-01-23T03:12:36.824117,15937,0.9916837215423584,,0.0,3.25,0.004282487,0.061112344
49,150.0,333,0.00179984637447085,16.21484444358132,0.8389269999998841,2026-01-23T03:12:37.743251,16270,0.9095058441162109,,0.0,3.25,0.0042870315,0.060670532
50,125.0,301,0.003331347106723115,24.308775240375148,0.8359470999998819,2026-01-23T03:12:38.697140,16571,0.8180859088897705,,0.0,3.25,0.0042845937,0.060271043
51,50.0,301,0.003050633826448272,14.106310764948526,0.8329671999998798,2026-01-23T03:12:39.508408,16872,0.8023998737335205,,0.0,3.25,0.0042377906,0.059793584
52,75.0,260,0.001151983250075808,18.71730481661283,0.8303931999998779,2026-01-23T03:12:40.236525,17132,0.7190916538238525,,0.0,3.25,0.0042172545,0.05942945
53,50.0,305,0.0006106828397605569,15.144518343607585,0.8273736999998758,2026-01-23T03:12:41.079945,17437,0.8346433639526367,,0.0,3.25,0.0041721626,0.058968775
54,75.0,270,0.0004808125865695599,23.383826326440882,0.8247006999998738,2026-01-23T03:12:41.810192,17707,0.7216451168060303,,0.0,3.25,0.004150901,0.05860712
55,125.0,365,0.000504789175465703,17.11637127077257,0.8210871999998712,2026-01-23T03:12:42.827875,18072,1.0087697505950928,,0.0,3.25,0.0041362327,0.058159158
56,125.0,349,0.0011322293999506251,15.693648965018136,0.8176320999998687,2026-01-23T03:12:43.768181,18421,0.9313595294952393,,0.0,3.25,0.004125726,0.05775059
57,25.0,300,0.002104088065486091,13.134068965911865,0.8146620999998666,2026-01-23T03:12:44.574065,18721,0.7968277931213379,,0.0,3.25,0.004072966,0.05731652
58,75.0,311,0.0010932351045388107,14.875952382241525,0.8115831999998644,2026-01-23T03:12:45.403673,19032,0.8187530040740967,,0.0,3.25,0.0040458175,0.056932434
59,75.0,319,0.0008326163897436345,16.071833163499832,0.8084250999998621,2026-01-23T03:12:46.260934,19351,0.8478410243988037,,0.0,3.25,0.00401788,0.056546573
60,0.0,279,0.0014217091936318735,12.23564119692202,0.8056629999998601,2026-01-23T03:12:47.016864,19630,0.746333122253418,,0.0,3.25,0.0039607743,0.05614529
61,100.0,320,0.000582341195695335,16.727302819490433,0.8024949999998578,2026-01-23T03:12:47.904058,19950,0.8778290748596191,,0.0,3.25,0.0039473684,0.05580427
62,175.0,304,0.0035894450256212925,17.856689072424366,0.7994853999998557,2026-01-23T03:12:48.740661,20254,0.8269872665405273,,0.0,3.25,0.0039745234,0.055574536
63,75.0,276,0.000644161601875177,14.51178013836896,0.7967529999998537,2026-01-23T03:12:49.505001,20530,0.754326581954956,,0.0,3.25,0.003957623,0.05528165
64,100.0,328,0.0023696189928159583,19.581685933199797,0.7935057999998514,2026-01-23T03:12:50.401828,20858,0.8873202800750732,,0.0,3.25,0.003943331,0.054953214
65,25.0,291,0.0018138951583144566,15.792640126984695,0.7906248999998493,2026-01-23T03:12:51.199461,21149,0.7878799438476562,,0.0,3.25,0.0039008937,0.054602
66,50.0,300,0.0009022478305269032,27.277190017700196,0.7876548999998472,2026-01-23T03:12:52.026298,21449,0.8165264129638672,,0.0,3.25,0.0038696444,0.05427281
67,0.0,281,0.00103770230842721,11.976658020700727,0.7848729999998452,2026-01-23T03:12:52.837477,21730,0.8010900020599365,,0.0,3.25,0.0038196042,0.053922508
68,0.0,290,0.0006423191163256499,14.232920186272983,0.7820019999998431,2026-01-23T03:12:53.638946,22020,0.7901926040649414,,0.0,3.25,0.0037693006,0.053568035
69,0.0,285,0.002326468634419143,13.635444805539887,0.7791804999998411,2026-01-23T03:12:54.430897,22305,0.7797365188598633,,0.0,3.25,0.0037211387,0.053226396
70,225.0,439,0.0009305499009893869,17.844403342767194,0.7748343999998379,2026-01-23T03:12:55.639052,22744,1.1974575519561768,,0.0,3.25,0.0037482413,0.052939855
71,100.0,306,0.0008200079202651978,15.984800990422567,0.7718049999998358,2026-01-23T03:12:56.478295,23050,0.8290705680847168,,0.0,3.25,0.0037418655,0.052688986
72,200.0,393,0.0005546430933463853,18.78639050722122,0.767914299999833,2026-01-23T03:12:57.573563,23443,1.0843961238861084,,0.0,3.25,0.0037644499,0.05244534
73,0.0,290,0.0022022091621433254,11.96841285968649,0.7650432999998309,2026-01-23T03:12:58.388748,23733,0.8043718338012695,,0.0,3.25,0.0037184511,0.052125566
74,50.0,306,0.00045594212909539543,11.51096404393514,0.7620138999998287,2026-01-23T03:12:59.240548,24039,0.8409314155578613,,0.0,3.25,0.0036919173,0.051843118
75,125.0,372,0.0008593224652270836,25.12060802861264,0.7583310999998261,2026-01-23T03:13:00.263860,24411,1.0121922492980957,,0.0,3.25,0.0036868625,0.051569194
76,0.0,293,0.0008568082072694475,12.413552941947147,0.755430399999824,2026-01-23T03:13:01.072845,24704,0.7978403568267822,,0.0,3.25,0.0036431346,0.05126403
77,25.0,289,0.0006531856249369282,17.332647224952435,0.7525692999998219,2026-01-23T03:13:01.894196,24993,0.8103578090667725,,0.0,3.25,0.0036110112,0.050992087
78,50.0,305,0.0007984989536150048,16.943940687179566,0.7495497999998197,2026-01-23T03:13:02.797015,25298,0.8914732933044434,,0.0,3.25,0.0035872401,0.05073261
79,425.0,341,0.0008603356494431329,30.848286039689008,0.7461738999998173,2026-01-23T03:13:03.757675,25639,0.9491732120513916,,0.0,3.25,0.0037052927,0.05386789
80,125.0,360,0.002246765036640378,21.365514039993286,0.7426098999998147,2026-01-23T03:13:04.771845,25999,1.002227544784546,,0.0,3.25,0.0037020654,0.053604327
81,0.0,280,0.0008990026108222082,13.543925881385803,0.7398378999998128,2026-01-23T03:13:05.754569,26279,0.9716477394104004,,0.0,3.25,0.0036626204,0.053319354
82,0.0,289,0.0016179534228285774,16.77572980420343,0.7369767999998107,2026-01-23T03:13:06.565940,26568,0.7998061180114746,,0.0,3.25,0.0036227794,0.05302993
83,0.0,293,0.0014253118929142754,13.851290369033814,0.7340760999998086,2026-01-23T03:13:07.389616,26861,0.8120267391204834,,0.0,3.25,0.003583262,0.052741237
84,275.0,354,0.0011899462003973039,29.286995370047432,0.7305714999998061,2026-01-23T03:13:08.391852,27215,0.990290641784668,,0.0,3.25,0.0036376999,0.0526323
85,25.0,287,0.001277194257515172,21.801973244239544,0.727730199999804,2026-01-23T03:13:09.212838,27502,0.8085291385650635,,0.0,3.25,0.0036088284,0.052379332
86,125.0,331,0.001458377817471046,20.088320211930707,0.7244532999998017,2026-01-23T03:13:10.136602,27833,0.9114599227905273,,0.0,3.25,0.0036108217,0.05217303
87,75.0,321,0.001001938246190548,18.15070155262947,0.7212753999997994,2026-01-23T03:13:11.032758,28154,0.8837120532989502,,0.0,3.25,0.0035962919,0.051938485
88,0.0,284,0.00143069498465463,14.844434806278773,0.7184637999997974,2026-01-23T03:13:11.837714,28438,0.7926864624023438,,0.0,3.25,0.003560377,0.05167971
89,75.0,329,0.001076193421955823,21.450277386289656,0.715206699999795,2026-01-23T03:13:12.794853,28767,0.9450459480285645,,0.0,3.25,0.0035457294,0.051446326
90,25.0,245,0.000746452057986365,19.68654172897339,0.7127811999997933,2026-01-23T03:13:13.500557,29012,0.693108081817627,,0.0,3.25,0.0035244038,0.051250104
91,100.0,295,0.000666624775233989,26.367651051488416,0.7098606999997912,2026-01-23T03:13:14.318066,29307,0.8049941062927246,,0.0,3.25,0.0035230492,0.05107396
92,500.0,396,0.0007544742242316715,30.8649352312088,0.7059402999997884,2026-01-23T03:13:15.399235,29703,1.068892478942871,,0.0,3.25,0.003644413,0.054250065
93,225.0,357,0.001436323022490422,38.21343743460519,0.7024059999997858,2026-01-23T03:13:16.380873,30060,0.9692890644073486,,0.0,3.25,0.0036759814,0.054096583
94,225.0,324,0.0010954196862739457,27.078074484160453,0.6991983999997835,2026-01-23T03:13:17.284805,30384,0.8909988403320312,,0.0,3.25,0.0037108345,0.05397541
95,75.0,329,0.0019993116893601837,27.19010165243438,0.6959412999997812,2026-01-23T03:13:18.204403,30713,0.9066035747528076,,0.0,3.25,0.0036955036,0.05374205
96,250.0,285,0.0018853133411279746,31.26209623473031,0.6931197999997791,2026-01-23T03:13:19.005286,30998,0.7875635623931885,,0.0,3.25,0.0037421768,0.053678162
97,75.0,321,0.0006179684567086952,18.93113461136818,0.6899418999997768,2026-01-23T03:13:19.906332,31319,0.8879783153533936,,0.0,3.25,0.003727769,0.053458057
98,100.0,316,0.0011282746490905993,22.464097410440445,0.6868134999997746,2026-01-23T03:13:20.803096,31635,0.8836255073547363,,0.0,3.25,0.0037221431,0.05326372
99,500.0,455,0.0019570333439016554,26.253054851955838,0.6823089999997713,2026-01-23T03:13:22.089177,32090,1.2722299098968506,,0.0,3.25,0.003825179,0.05560454
100,200.0,322,0.002034939025179483,28.497587608568598,0.679121199999769,2026-01-23T03:13:23.172313,32412,0.9472084045410156,,0.0,3.25,0.003848883,0.055463947
101,350.0,384,0.0007623885834810176,22.835577462848864,0.6753195999997663,2026-01-23T03:13:24.274517,32796,1.0886428356170654,,0.0,3.25,0.003910538,0.055373795
102,200.0,342,0.0019874322358244922,35.29176714841057,0.6719337999997639,2026-01-23T03:13:25.264192,33138,0.9763157367706299,,0.0,3.25,0.003930533,0.05522124
103,50.0,292,0.0022584387081830454,17.6748481618947,0.6690429999997618,2026-01-23T03:13:26.093340,33430,0.8152568340301514,,0.0,3.25,0.0039111576,0.055013694
104,450.0,334,0.0012300102851654897,25.763976714190314,0.6657363999997594,2026-01-23T03:13:27.026292,33764,0.9191715717315674,,0.0,3.25,0.004005746,0.057213027
105,125.0,269,0.0008912657906946081,29.063640064663357,0.6630732999997575,2026-01-23T03:13:27.803332,34033,0.7630422115325928,,0.0,3.25,0.004010813,0.05706551
106,100.0,306,0.002050736175927644,21.45542688369751,0.6600438999997553,2026-01-23T03:13:28.667627,34339,0.8501379489898682,,0.0,3.25,0.0040041935,0.05687393
107,275.0,368,0.0014525037274181255,21.076179066219844,0.6564006999997527,2026-01-23T03:13:29.715046,34707,1.0335564613342285,,0.0,3.25,0.0040409714,0.056742303
108,25.0,293,0.001948994817212224,14.46931477250724,0.6534999999997506,2026-01-23T03:13:30.548144,35000,0.8187274932861328,,0.0,3.25,0.0040142857,0.056520794
109,100.0,325,0.0037573939463233248,20.0985729116382,0.6502824999997483,2026-01-23T03:13:31.488983,35325,0.9260082244873047,,0.0,3.25,0.0040056617,0.056322347
110,100.0,324,0.0006926108835614286,26.400313198566437,0.647074899999746,2026-01-23T03:13:32.428809,35649,0.9129250049591064,,0.0,3.25,0.0039973073,0.056127623
111,100.0,283,0.004737944331801762,33.7818393049569,0.644273199999744,2026-01-23T03:13:33.289251,35932,0.8459091186523438,,0.0,3.25,0.0039936546,0.055967484
112,50.0,248,0.0011086837669912104,25.18359927336375,0.6418179999997422,2026-01-23T03:13:34.008127,36180,0.7044730186462402,,0.0,3.25,0.0039800997,0.05580629
113,50.0,300,0.0022772873286157846,22.957891050974528,0.6388479999997401,2026-01-23T03:13:34.891766,36480,0.8681855201721191,,0.0,3.25,0.0039610746,0.05560734
114,225.0,366,0.00404547238844986,32.10716745015737,0.6352245999997375,2026-01-23T03:13:35.952923,36846,1.0436973571777344,,0.0,3.25,0.003982793,0.055465307
115,50.0,296,0.0029750287319378304,22.779183101654052,0.6322941999997354,2026-01-23T03:13:36.821742,37142,0.8534789085388184,,0.0,3.25,0.0039645145,0.055274464
116,75.0,325,0.004662246466978104,25.898391038179398,0.629076699999733,2026-01-23T03:13:37.755463,37467,0.9184918403625488,,0.0,3.25,0.003950143,0.05507945
117,250.0,349,0.002926016436985639,30.668627003261022,0.6256215999997305,2026-01-23T03:13:38.755604,37816,0.9850757122039795,,0.0,3.25,0.003979797,0.054971788
118,175.0,336,0.0018425476266523166,33.26646255044376,0.6222951999997282,2026-01-23T03:13:39.725493,38152,0.9546747207641602,,0.0,3.25,0.0039906166,0.054831788
119,25.0,294,0.0010058012567848587,18.422311717066272,0.6193845999997261,2026-01-23T03:13:40.594367,38446,0.853320837020874,,0.0,3.25,0.0039666025,0.05463724
120,125.0,331,0.00048447670951645705,32.16856222441702,0.6161076999997237,2026-01-23T03:13:41.605975,38777,0.9958562850952148,,0.0,3.25,0.003964979,0.054476447
121,250.0,339,0.00104053011711906,27.035906931933233,0.6127515999997213,2026-01-23T03:13:42.594146,39116,0.9724690914154053,,0.0,3.25,0.003994529,0.054383565
122,525.0,354,0.0007745461585323533,58.909001868111744,0.6092469999997188,2026-01-23T03:13:43.648937,39470,1.0395283699035645,,0.0,3.25,0.0040917154,0.05632397
123,175.0,405,0.0013180533671402373,33.488834381103516,0.6052374999997159,2026-01-23T03:13:44.793400,39875,1.128951072692871,,0.0,3.25,0.0040940437,0.056133334
124,300.0,419,0.000912126012346042,70.72490515027728,0.6010893999997129,2026-01-23T03:13:45.982736,40294,1.1736550331115723,,0.0,3.25,0.0041259243,0.056003235
125,125.0,316,0.005476466798427282,64.21168068916568,0.5979609999997106,2026-01-23T03:13:46.872196,40610,0.8738350868225098,,0.0,3.25,0.0041246,0.05585276
126,175.0,285,0.0018102454092253798,53.74797031797212,0.5951394999997086,2026-01-23T03:13:47.692138,40895,0.8035306930541992,,0.0,3.25,0.0041386476,0.055751715
127,100.0,312,0.0010956651967717335,27.06124444161692,0.5920506999997064,2026-01-23T03:13:48.593715,41207,0.8845341205596924,,0.0,3.25,0.00413158,0.055594202
128,100.0,317,0.0021928510504949372,33.27136528491974,0.5889123999997041,2026-01-23T03:13:49.509413,41524,0.8994307518005371,,0.0,3.25,0.004124121,0.0554353
129,50.0,294,0.0014989353782896484,29.822574878561085,0.586001799999702,2026-01-23T03:13:50.375703,41818,0.8497054576873779,,0.0,3.25,0.004107083,0.055267323
130,150.0,322,0.00414415770501364,35.72121578454971,0.5828139999996997,2026-01-23T03:13:51.290572,42140,0.8975503444671631,,0.0,3.25,0.0041112956,0.05513504
131,475.0,338,0.0007801661284996525,56.716503984787884,0.5794677999996973,2026-01-23T03:13:52.257019,42478,0.9502544403076172,,0.0,3.25,0.0041904044,0.057204705
132,75.0,283,0.0020691185956820844,31.052569553769867,0.5766660999996953,2026-01-23T03:13:53.101539,42761,0.8270447254180908,,0.0,3.25,0.004180211,0.057053264
133,175.0,373,0.0015882060672285864,50.366939080728066,0.5729733999996927,2026-01-23T03:13:54.185106,43134,1.0664772987365723,,0.0,3.25,0.004184634,0.0568936
134,225.0,330,0.00169896476847284,33.36673950426506,0.5697063999996903,2026-01-23T03:13:55.131170,43464,0.9292025566101074,,0.0,3.25,0.004204629,0.056788627
135,150.0,315,0.0017996932767952482,35.305061555677845,0.5665878999996881,2026-01-23T03:13:56.045816,43779,0.8973836898803711,,0.0,3.25,0.004208639,0.05665817
136,125.0,321,0.0020130614038862404,30.17788201570511,0.5634099999996858,2026-01-23T03:13:56.978065,44100,0.9150388240814209,,0.0,3.25,0.004206349,0.05651335
137,25.0,297,0.0009444755521447708,31.153049977620444,0.5604696999996837,2026-01-23T03:13:57.868345,44397,0.8731021881103516,,0.0,3.25,0.0041838414,0.05633711
138,75.0,325,0.0026817682767560813,36.3267760999275,0.5572521999996813,2026-01-23T03:13:58.818868,44722,0.9327826499938965,,0.0,3.25,0.004170207,0.056169253
139,50.0,301,0.0006003674973423282,30.213592847188313,0.5542722999996792,2026-01-23T03:13:59.697479,45023,0.861163854598999,,0.0,3.25,0.004153433,0.056006182
140,575.0,376,0.0018903701469146956,84.51099395751953,0.5505498999996765,2026-01-23T03:14:00.788980,45399,1.073967695236206,,0.0,3.25,0.004245688,0.057932913
141,25.0,256,0.004780921252229466,38.74795656937819,0.5480154999996747,2026-01-23T03:14:01.530068,45655,0.7233760356903076,,0.0,3.25,0.0042273575,0.057782583
142,125.0,310,0.0026045536924357293,33.17369645641696,0.5449464999996725,2026-01-23T03:14:02.462983,45965,0.9151263236999512,,0.0,3.25,0.0042260415,0.057645455
143,325.0,409,0.0013845560424670111,109.40977975798816,0.5408973999996696,2026-01-23T03:14:03.698689,46374,1.2182841300964355,,0.0,3.25,0.004258852,0.057539333
144,125.0,306,0.0010656255258557697,47.950426228841145,0.5378679999996674,2026-01-23T03:14:04.607441,46680,0.8908891677856445,,0.0,3.25,0.004257712,0.05740782
145,25.0,289,0.0013572076374354463,35.44309556895289,0.5350068999996653,2026-01-23T03:14:05.469064,46969,0.8429956436157227,,0.0,3.25,0.004236837,0.057243127
146,400.0,355,0.0016573908651480451,70.15720091925726,0.5314923999996628,2026-01-23T03:14:06.512008,47324,1.024827480316162,,0.0,3.25,0.004289578,0.058981076
147,50.0,294,0.0012187439195778488,32.01009388627677,0.5285817999996607,2026-01-23T03:14:07.421627,47618,0.8915579319000244,,0.0,3.25,0.004273594,0.058821235
148,50.0,266,0.001261598572974825,41.81300170333297,0.5259483999996588,2026-01-23T03:14:08.228105,47884,0.7884502410888672,,0.0,3.25,0.0042602955,0.05867998
149,0.0,288,0.0014419398773627887,25.298362074227168,0.5230971999996568,2026-01-23T03:14:09.077097,48172,0.8303511142730713,,0.0,3.25,0.0042348253,0.058505237
150,25.0,294,0.0011805236339569093,35.500607523424875,0.5201865999996547,2026-01-23T03:14:10.088295,48466,0.867926836013794,,0.0,3.25,0.0042142947,0.05833912
151,25.0,303,0.0017066800850443543,34.65802211761475,0.5171868999996525,2026-01-23T03:14:10.997872,48769,0.8908329010009766,,0.0,3.25,0.0041932375,0.058169186
152,25.0,294,0.0005693436813695977,32.052868906656904,0.5142762999996504,2026-01-23T03:14:11.874138,49063,0.8570618629455566,,0.0,3.25,0.0041732057,0.058006164
153,200.0,381,0.002390367452263538,43.346682498329564,0.5105043999996477,2026-01-23T03:14:13.041887,49444,1.1485199928283691,,0.0,3.25,0.004181498,0.057867922
154,50.0,301,0.0009576445600638787,27.167626889546714,0.5075244999996456,2026-01-23T03:14:13.963018,49745,0.9015083312988281,,0.0,3.25,0.004166248,0.05771454
155,200.0,309,0.0014372462823909397,57.27115015829763,0.5044653999996433,2026-01-23T03:14:14.907430,50054,0.924680233001709,,0.0,3.25,0.004185,0.057651844
156,50.0,296,0.004035383783048019,30.46231749962116,0.5015349999996412,2026-01-23T03:14:15.785205,50350,0.8586692810058594,,0.0,3.25,0.00418,0.057641365
157,100.0,322,0.0024846623273333535,79.39819879242869,0.49834719999963895,2026-01-23T03:14:16.733419,50672,0.9285376071929932,,0.0,3.25,0.00414,0.057557452
158,75.0,274,0.0017599238095239603,31.65243480823658,0.495634599999637,2026-01-23T03:14:17.537312,50946,0.7842717170715332,,0.0,3.25,0.00415,0.057578444
159,475.0,357,0.0023935142477663853,40.7086328930325,0.49210029999963445,2026-01-23T03:14:18.590921,51303,1.0342357158660889,,0.0,3.25,0.00421,0.059116635
160,125.0,320,0.00405997755296994,52.85313880443573,0.48893229999963217,2026-01-23T03:14:19.548725,51623,0.9384033679962158,,0.0,3.25,0.004185,0.059065513
161,525.0,344,0.0018359174992998734,92.36184254814597,0.4855266999996297,2026-01-23T03:14:20.568000,51967,0.999957799911499,,0.0,3.25,0.00428,0.06063564
162,0.0,285,0.0011537919646278688,27.466094280111378,0.4827051999996277,2026-01-23T03:14:21.415483,52252,0.8285026550292969,,0.0,3.25,0.004185,0.059065513
163,75.0,313,0.0011186074443685357,42.65889807670347,0.47960649999962546,2026-01-23T03:14:22.337314,52565,0.9026119709014893,,0.0,3.25,0.004175,0.059045058
164,75.0,313,0.0021432843039898824,32.42432157454952,0.4765077999996232,2026-01-23T03:14:23.267429,52878,0.9107847213745117,,0.0,3.25,0.00418,0.059055287
