episode,total_reward,episode_length,avg_loss,avg_q_value,epsilon,timestamp,total_steps,training_time_seconds,level_reached,buffer_reward_min,buffer_reward_max,buffer_reward_mean,buffer_reward_std
0,50.0,309,0,0.00581881292765179,0.9993881800000133,2026-01-20T18:04:52.329436,309,0.2803184986114502,1,0.0,25.0,0.16181229,2.0047755
1,50.0,264,0,0.005944654311018961,0.9988654600000246,2026-01-20T18:04:52.574055,573,0.24335265159606934,1,0.0,25.0,0.17452008,2.0814767
2,100.0,333,0,0.005750350061465393,0.9982061200000389,2026-01-20T18:04:52.870378,906,0.2950139045715332,1,0.0,25.0,0.22075056,2.3388102
3,50.0,309,0,0.005238234486070371,0.9975943000000522,2026-01-20T18:04:53.148661,1215,0.27694010734558105,1,0.0,25.0,0.20576131,2.2586932
4,275.0,381,0,0.004764340474809471,0.9968399200000686,2026-01-20T18:04:53.488465,1596,0.3383772373199463,1,0.0,25.0,0.32894737,2.8487675
5,200.0,320,0,0.005298672738717869,0.9962063200000824,2026-01-20T18:04:53.774818,1916,0.2847175598144531,1,0.0,25.0,0.3783925,3.0523155
6,25.0,299,0,0.005831908155232668,0.9956143000000952,2026-01-20T18:04:54.045958,2215,0.2694997787475586,1,0.0,25.0,0.33860046,2.889699
7,225.0,369,0,0.005406228372374097,0.9948836800001111,2026-01-20T18:04:54.379118,2584,0.33130311965942383,1,0.0,25.0,0.377322,3.0480616
8,625.0,437,0,0.004433488261631944,0.9940184200001299,2026-01-20T18:04:54.772478,3021,0.3914828300476074,1,0.0,300.0,0.52962595,6.3457847
9,75.0,271,0,0.005611529642785037,0.9934818400001415,2026-01-20T18:04:55.019703,3292,0.24525785446166992,1,0.0,300.0,0.5088092,6.1255283
10,100.0,323,0,0.005651778425090015,0.9928423000001554,2026-01-20T18:04:55.312343,3615,0.29058194160461426,1,0.0,300.0,0.49100968,5.9038744
11,75.0,309,0,0.00573571507007845,0.9922304800001687,2026-01-20T18:04:55.594070,3924,0.27951717376708984,1,0.0,300.0,0.4714577,5.708646
12,100.0,327,0,0.005633722849641786,0.9915830200001827,2026-01-20T18:04:55.886319,4251,0.2898893356323242,1,0.0,300.0,0.4587156,5.537569
13,50.0,254,0,0.005952187143266201,0.9910801000001936,2026-01-20T18:04:56.117627,4505,0.22886228561401367,1,0.0,300.0,0.44395116,5.40506
14,50.0,302,0,0.0055536082945764065,0.9904821400002066,2026-01-20T18:04:56.388839,4807,0.26868605613708496,1,0.0,300.0,0.4264614,5.257579
15,275.0,422,0,0.004178667396661781,0.9896465800002248,2026-01-20T18:04:56.771396,5229,0.37979698181152344,1,0.0,300.0,0.4446357,5.166777
16,175.0,346,0,0.005360166036656924,0.9889615000002396,2026-01-20T18:04:57.087583,5575,0.3135414123535156,1,0.0,300.0,0.44843048,5.0801454
17,125.0,318,0,0.005956156150205061,0.9883318600002533,2026-01-20T18:04:57.378866,5893,0.28854799270629883,1,0.0,300.0,0.44544375,4.993729
18,175.0,295,0,0.00539940136388458,0.987747760000266,2026-01-20T18:04:57.652421,6188,0.2706105709075928,1,0.0,300.0,0.4524887,4.9436555
19,50.0,309,0,0.005626070853923598,0.9871359400002793,2026-01-20T18:04:57.933866,6497,0.2783536911010742,1,0.0,300.0,0.438664,4.8448267
20,175.0,385,0,0.005337120917363045,0.9863736400002958,2026-01-20T18:04:58.283699,6882,0.3468317985534668,1,0.0,300.0,0.43955246,4.7731957
21,300.0,473,0,0.0039428224232285584,0.9854371000003161,2026-01-20T18:04:58.718908,7355,0.4321155548095703,1,0.0,300.0,0.45207343,4.7238035
22,125.0,382,0,0.005665577237347239,0.9846807400003326,2026-01-20T18:04:59.065032,7737,0.3428671360015869,1,0.0,300.0,0.44590926,4.6488647
23,725.0,553,0,0.0038916435092687606,0.9835858000003563,2026-01-20T18:04:59.566195,8290,0.497805118560791,1,0.0,300.0,0.50361884,5.6780567
24,75.0,323,0,0.0056002853212483005,0.9829462600003702,2026-01-20T18:04:59.864317,8613,0.29454684257507324,1,0.0,300.0,0.49344015,5.5901346
25,175.0,305,0,0.005302640019605557,0.9823423600003833,2026-01-20T18:05:00.149839,8918,0.2818875312805176,1,0.0,300.0,0.49618748,5.5371833
26,75.0,318,0,0.0057781541254371405,0.981712720000397,2026-01-20T18:05:00.469505,9236,0.31476354598999023,1,0.0,300.0,0.4872239,5.459678
27,0.0,290,0,0.005675960749644658,0.9811385200004095,2026-01-20T18:05:00.734823,9526,0.2608616352081299,1,0.0,300.0,0.47239134,5.3765836
28,425.0,371,0,0.005349389730474433,0.9804039400004254,2026-01-20T18:05:01.086591,9897,0.347775936126709,1,0.0,325.0,0.49762553,6.2222342
29,175.0,370,9.732571031266291,0.3039048600790871,0.9796713400004413,2026-01-20T18:05:01.982319,10267,0.8916287422180176,1,0.0,325.0,0.49673712,6.1432104
30,75.0,254,8.905623170045706,0.5273327403343641,0.9791684200004522,2026-01-20T18:05:02.679423,10521,0.6929256916046143,1,0.0,325.0,0.49187338,6.0831733
31,450.0,356,174.16514071997474,0.4718085850988116,0.9784635400004675,2026-01-20T18:05:03.633056,10877,0.9495136737823486,1,0.0,325.0,0.5171463,6.7645082
32,200.0,308,8.446285449550487,0.6100204673505598,0.9778537000004808,2026-01-20T18:05:04.470690,11185,0.8333625793457031,1,0.0,325.0,0.52078676,6.7033143
33,150.0,362,8.577044183595312,0.8611460576454798,0.9771369400004963,2026-01-20T18:05:05.446285,11547,0.9712941646575928,1,0.0,325.0,0.5174504,6.621588
34,0.0,287,6.885769839797701,0.8299675666052719,0.9765686800005087,2026-01-20T18:05:06.224504,11834,0.7738792896270752,1,0.0,325.0,0.5049011,6.5412865
35,100.0,323,8.525114647549344,0.9420565906912088,0.9759291400005226,2026-01-20T18:05:07.102944,12157,0.8740739822387695,1,0.0,325.0,0.4997121,6.469595
36,550.0,371,11.153710825466796,1.3391050712482349,0.9751945600005385,2026-01-20T18:05:08.095115,12528,0.9876606464385986,1,0.0,325.0,0.52881545,6.9470587
37,175.0,395,293.22857514661735,1.2691381141543387,0.9744124600005555,2026-01-20T18:05:09.171709,12923,1.0713353157043457,1,0.0,325.0,0.5261936,6.864345
38,800.0,526,7.439421843414983,1.452556190582422,0.9733709800005781,2026-01-20T18:05:10.634171,13449,1.4575045108795166,1,0.0,500.0,0.56509775,8.02306
39,25.0,303,8.954199447482825,1.4802638253858011,0.9727710400005911,2026-01-20T18:05:11.454894,13752,0.8158133029937744,1,0.0,500.0,0.5544648,7.9373503
40,175.0,342,5.663652499832953,1.5434301740982954,0.9720938800006058,2026-01-20T18:05:12.390882,14094,0.930795431137085,1,0.0,500.0,0.553427,7.859826
41,300.0,494,122.00320646986366,2.014977593811191,0.971115760000627,2026-01-20T18:05:13.711075,14588,1.315093755722046,1,0.0,500.0,0.5552509,7.7580037
42,175.0,354,169.04310128009982,1.7206852104928758,0.9704148400006423,2026-01-20T18:05:14.661688,14942,0.9454569816589355,1,0.0,500.0,0.55380803,7.6842566
43,275.0,385,7.140279747937855,1.874539287466752,0.9696525400006588,2026-01-20T18:05:15.711261,15327,1.044152021408081,1,0.0,500.0,0.5578391,7.615835
44,125.0,307,11.511879562834899,2.0097110848273,0.969044680000672,2026-01-20T18:05:16.536782,15634,0.820134162902832,1,0.0,500.0,0.5548804,7.553745
45,125.0,288,10.060399506737788,1.8529132810132256,0.9684744400006844,2026-01-20T18:05:17.321003,15922,0.7785706520080566,1,0.0,500.0,0.5526944,7.4980063
46,125.0,346,11.424178976784734,2.324375433080337,0.9677893600006993,2026-01-20T18:05:18.260683,16268,0.9341135025024414,1,0.0,500.0,0.5486231,7.430643
47,0.0,291,12.078761504430856,2.096907681432264,0.9672131800007118,2026-01-20T18:05:19.051798,16559,0.785118579864502,1,0.0,500.0,0.5389818,7.365414
48,175.0,406,11.487903862127236,2.5709889807352204,0.9664093000007292,2026-01-20T18:05:20.147525,16965,1.0899643898010254,1,0.0,500.0,0.5363985,7.2941594
49,25.0,289,11.06938892789185,3.109906722759378,0.9658370800007416,2026-01-20T18:05:20.954546,17254,0.8010597229003906,1,0.0,500.0,0.5288629,7.2355394
50,25.0,245,243.68798454881957,2.9566787083943686,0.9653519800007522,2026-01-20T18:05:21.748767,17499,0.670231819152832,1,0.0,500.0,0.52288705,7.187359
51,25.0,300,6.294799784819285,2.805089004834493,0.9647579800007651,2026-01-20T18:05:22.571288,17799,0.815650224685669,1,0.0,500.0,0.5154784,7.1292105
52,25.0,295,5.896357020984094,2.9375606973965964,0.9641738800007777,2026-01-20T18:05:23.391409,18094,0.813403844833374,1,0.0,500.0,0.5084558,7.073499
53,0.0,288,10.831751123070717,3.1742092864266755,0.9636036400007901,2026-01-20T18:05:24.184813,18382,0.7871017456054688,1,0.0,500.0,0.5004896,7.018152
54,100.0,327,208.7553255923558,3.332088641822338,0.9629561800008042,2026-01-20T18:05:25.071470,18709,0.8802468776702881,1,0.0,500.0,0.49708697,6.9660764
55,150.0,351,7.877268744742169,3.000980397633144,0.9622612000008193,2026-01-20T18:05:26.010294,19060,0.9324984550476074,1,0.0,500.0,0.49580273,6.9156394
56,100.0,391,10.017182286269962,3.8369505524635317,0.9614870200008361,2026-01-20T18:05:27.076270,19451,1.0594182014465332,1,0.0,500.0,0.49097732,6.855146
57,75.0,313,210.44237210950814,2.981820910207687,0.9608672800008495,2026-01-20T18:05:27.929481,19764,0.8461751937866211,1,0.0,500.0,0.48699656,6.8076234
58,150.0,388,16.879336132030737,4.29927156216059,0.9600990400008662,2026-01-20T18:05:29.004447,20152,1.0683624744415283,1,0.0,500.0,0.48506352,6.7553563
59,175.0,325,9.598180632572621,4.593722738325596,0.9594555400008802,2026-01-20T18:05:29.890346,20477,0.8791170120239258,1,0.0,500.0,0.485911,6.7171164
60,100.0,316,10.292278515640646,4.286385975778103,0.9588298600008938,2026-01-20T18:05:30.760483,20793,0.8622639179229736,1,0.0,500.0,0.48333573,6.6748104
61,175.0,290,12.15171956817309,4.6223764748408875,0.9582556600009062,2026-01-20T18:05:31.541933,21083,0.7744204998016357,1,0.0,500.0,0.4849879,6.644017
62,150.0,330,10.331356005277485,4.64696183349147,0.9576022600009204,2026-01-20T18:05:32.461649,21413,0.9129018783569336,1,0.0,500.0,0.48451874,6.6056504
63,150.0,327,8.941173575818539,4.8341726660728455,0.9569548000009345,2026-01-20T18:05:33.347561,21740,0.8787751197814941,1,0.0,500.0,0.48413062,6.5686855
64,100.0,300,12.155161248147488,4.5066167910893755,0.9563608000009474,2026-01-20T18:05:34.169166,22040,0.8144233226776123,1,0.0,500.0,0.48207805,6.532423
65,0.0,290,9.572897186378638,3.643249618596044,0.9557866000009598,2026-01-20T18:05:34.966225,22330,0.7897248268127441,1,0.0,500.0,0.4758173,6.490095
66,250.0,420,7.184250667691231,4.247609575589498,0.9549550000009779,2026-01-20T18:05:36.114550,22750,1.141049861907959,1,0.0,500.0,0.47802198,6.450748
67,125.0,376,154.75485742327413,3.8574913865641545,0.954210520000994,2026-01-20T18:05:37.135820,23126,1.0137929916381836,1,0.0,500.0,0.4756551,6.4085307
68,75.0,261,5.180651442935834,4.880916989766634,0.9536937400010053,2026-01-20T18:05:37.848055,23387,0.7048933506011963,1,0.0,500.0,0.4735537,6.3789163
69,200.0,409,9.97801381573081,5.3139533298771555,0.9528839200010228,2026-01-20T18:05:38.963761,23796,1.1081502437591553,1,0.0,500.0,0.47381914,6.3401265
70,225.0,326,6.129495552795775,3.6530274261127818,0.9522384400010369,2026-01-20T18:05:39.865399,24122,0.8940384387969971,1,0.0,500.0,0.47674322,6.315167
71,275.0,481,6.654638517958422,4.482512364784877,0.9512860600010575,2026-01-20T18:05:41.194526,24603,1.3213882446289062,1,0.0,500.0,0.47860017,6.274938
72,25.0,294,4.028684774945889,3.255519718959414,0.9507039400010702,2026-01-20T18:05:42.008837,24897,0.8064494132995605,1,0.0,500.0,0.47395268,6.2399287
73,200.0,291,8.388473385572434,4.77216375696248,0.9501277600010827,2026-01-20T18:05:42.814981,25188,0.7983870506286621,1,0.0,500.0,0.47641733,6.2193604
74,175.0,426,7.948849272160303,4.794691568197206,0.949284280001101,2026-01-20T18:05:43.974213,25614,1.1513762474060059,1,0.0,500.0,0.475326,6.1810355
75,125.0,350,8.564500215152899,4.5525097642626084,0.948591280001116,2026-01-20T18:05:44.923358,25964,0.9409332275390625,1,0.0,500.0,0.47373286,6.148903
76,50.0,268,8.813573480798649,5.097335003040455,0.9480606400011276,2026-01-20T18:05:45.654944,26232,0.7233688831329346,1,0.0,500.0,0.47079903,6.1213446
77,125.0,342,6.023674942991313,5.225853471194997,0.9473834800011423,2026-01-20T18:05:46.596119,26574,0.9330217838287354,1,0.0,500.0,0.46944383,6.0913577
78,125.0,301,4.891159907976786,5.701880844434102,0.9467875000011552,2026-01-20T18:05:47.420385,26875,0.8158550262451172,1,0.0,500.0,0.4688372,6.066584
79,75.0,315,4.605010041967034,5.045963118153233,0.9461638000011687,2026-01-20T18:05:48.287178,27190,0.8583180904388428,1,0.0,500.0,0.46616402,6.037051
80,175.0,370,6.122960157692432,5.525230233733718,0.9454312000011846,2026-01-20T18:05:49.286627,27560,0.9909846782684326,1,0.0,500.0,0.46625546,6.0093627
81,100.0,326,3.6946128716363624,5.869217294635194,0.9447857200011986,2026-01-20T18:05:50.177733,27886,0.8824985027313232,1,0.0,500.0,0.46439072,5.981564
82,50.0,252,4.121000198026498,4.877994861602783,0.9442867600012095,2026-01-20T18:05:50.904279,28138,0.7179343700408936,1,0.0,500.0,0.46200868,5.9584703
83,0.0,291,6.490779560804367,4.823108089381251,0.943710580001222,2026-01-20T18:05:51.705123,28429,0.7915706634521484,1,0.0,500.0,0.45727953,5.928079
84,225.0,359,5.607378323872884,6.569796078734928,0.9429997600012374,2026-01-20T18:05:52.688926,28788,0.9748950004577637,1,0.0,500.0,0.45939282,5.907177
85,50.0,268,10.71476627771671,6.708454926808675,0.9424691200012489,2026-01-20T18:05:53.431388,29056,0.7334458827972412,1,0.0,500.0,0.45687637,5.8835583
86,25.0,293,193.7932184914748,4.8383198277703645,0.9418889800012615,2026-01-20T18:05:54.261291,29349,0.8204948902130127,1,0.0,500.0,0.45316705,5.856045
87,525.0,448,6.812220093878833,8.515297222137452,0.9410019400012808,2026-01-20T18:05:55.494331,29797,1.2236409187316895,1,0.0,500.0,0.4639729,6.1218696
88,25.0,255,14.053209820618996,6.702717716877277,0.9404970400012918,2026-01-20T18:05:56.197636,30052,0.6939406394958496,1,0.0,500.0,0.46086782,6.097632
89,100.0,325,8.267827201634645,6.053035870194435,0.9398535400013057,2026-01-20T18:05:57.100397,30377,0.8933131694793701,1,0.0,500.0,0.45922902,6.0716434
90,200.0,408,8.38797122665814,6.629050022218285,0.9390457000013233,2026-01-20T18:05:58.222747,30785,1.1131341457366943,1,0.0,500.0,0.45963943,6.0444627
91,150.0,410,9.216977052390575,6.605152920978825,0.9382339000013409,2026-01-20T18:05:59.347728,31195,1.1155476570129395,1,0.0,500.0,0.4584068,6.014474
92,150.0,394,11.320928096026183,6.74238598652375,0.9374537800013578,2026-01-20T18:06:00.436708,31589,1.077711582183838,1,0.0,500.0,0.45743772,5.986626
93,125.0,316,9.192247476428747,8.254817470908165,0.9368281000013714,2026-01-20T18:06:01.319925,31905,0.8730008602142334,1,0.0,500.0,0.45682496,5.9649944
94,0.0,289,8.272618586463588,5.623661600310227,0.9362558800013838,2026-01-20T18:06:02.125302,32194,0.7958030700683594,1,0.0,500.0,0.4527241,5.9383163
95,175.0,335,14.664120307740044,5.704756274367824,0.9355925800013982,2026-01-20T18:06:03.044387,32529,0.9091992378234863,1,0.0,500.0,0.45344153,5.918799
96,150.0,388,8.041494281668411,7.470781919283745,0.9348243400014149,2026-01-20T18:06:04.099681,32917,1.0453808307647705,1,0.0,500.0,0.45265365,5.8933396
97,100.0,299,6.598547023534775,5.844951558113098,0.9342323200014278,2026-01-20T18:06:04.920081,33216,0.8099231719970703,1,0.0,500.0,0.45158958,5.873091
98,275.0,373,9.06687593460083,6.11374552185471,0.9334937800014438,2026-01-20T18:06:05.955592,33589,1.0254216194152832,1,0.0,500.0,0.45476198,5.8574476
99,150.0,335,13.010104866588817,7.026851548868067,0.9328304800014582,2026-01-20T18:06:06.872706,33924,0.9069547653198242,1,0.0,500.0,0.45469284,5.837761
100,150.0,405,8.63125687688589,5.931048822402954,0.9320285800014756,2026-01-20T18:06:08.113430,34329,1.1105577945709229,1,0.0,500.0,0.45369804,5.812495
101,200.0,340,171.87931132842513,7.29181420101839,0.9313553800014902,2026-01-20T18:06:09.050596,34669,0.9267702102661133,1,0.0,500.0,0.45501745,5.7961
102,100.0,327,5.915477467700839,8.819492426785557,0.9307079200015043,2026-01-20T18:06:09.946805,34996,0.8858039379119873,1,0.0,500.0,0.45362327,5.775087
103,275.0,460,7.205211388028187,10.045868065046227,0.929797120001524,2026-01-20T18:06:11.234592,35456,1.2769083976745605,1,0.0,500.0,0.45549414,5.753996
104,75.0,320,6.707986891269684,5.96845868229866,0.9291635200015378,2026-01-20T18:06:12.107016,35776,0.8617446422576904,1,0.0,500.0,0.45351633,5.732772
105,125.0,296,6.261165136098862,8.042409499486288,0.9285774400015505,2026-01-20T18:06:12.921850,36072,0.8041369915008545,1,0.0,500.0,0.45326015,5.7166576
106,75.0,288,7.177783510514668,7.682969416890826,0.9280072000015629,2026-01-20T18:06:13.723171,36360,0.7901606559753418,1,0.0,500.0,0.45173267,5.6984773
107,150.0,317,7.0105648301541805,8.668024942278862,0.9273795400015765,2026-01-20T18:06:14.604040,36677,0.869957685470581,1,0.0,500.0,0.4519181,5.682631
108,225.0,411,6.105677992105484,8.956882721040307,0.9265657600015942,2026-01-20T18:06:15.725352,37088,1.1104872226715088,1,0.0,500.0,0.4529767,5.6641755
109,175.0,330,10.708981469273567,8.565382885210441,0.9259123600016084,2026-01-20T18:06:16.634747,37418,0.897897481918335,1,0.0,500.0,0.45365867,5.649286
110,75.0,264,9.411256621990885,8.639224538096675,0.9253896400016197,2026-01-20T18:06:17.355713,37682,0.7096803188323975,1,0.0,500.0,0.4524707,5.6338468
111,50.0,296,6.893633704100337,8.04968496848797,0.9248035600016324,2026-01-20T18:06:18.176780,37978,0.8098971843719482,1,0.0,500.0,0.45026067,5.6148167
112,400.0,411,6.5666380269186835,9.87312476227923,0.9239897800016501,2026-01-20T18:06:19.309351,38389,1.120361328125,1,0.0,500.0,0.45585975,5.6073065
113,100.0,344,7.038272591198192,6.8672959532056534,0.9233086600016649,2026-01-20T18:06:20.253787,38733,0.9295434951782227,1,0.0,500.0,0.45439288,5.5880823
114,150.0,311,496.8722654096782,7.559391975402832,0.9226928800016783,2026-01-20T18:06:21.141365,39044,0.8759281635284424,1,0.0,500.0,0.4546153,5.5742383
115,125.0,333,6.857074715197086,8.346985253420742,0.9220335400016926,2026-01-20T18:06:22.066375,39377,0.9137113094329834,1,0.0,500.0,0.4539452,5.5576606
116,275.0,350,5.138646433750789,9.642658724103654,0.9213405400017076,2026-01-20T18:06:23.030126,39727,0.9519081115722656,1,0.0,500.0,0.4568681,5.548338
117,275.0,413,7.4094533458352085,8.242607081808695,0.9205228000017254,2026-01-20T18:06:24.156410,40140,1.1147537231445312,1,0.0,500.0,0.45901844,5.5348415
118,200.0,302,11.123156547546387,8.40066784428012,0.9199248400017384,2026-01-20T18:06:25.002568,40442,0.8337829113006592,1,0.0,500.0,0.46053606,5.525067
119,75.0,341,5.688626992351868,6.375781241585226,0.919249660001753,2026-01-20T18:06:25.952759,40783,0.9380669593811035,1,0.0,500.0,0.45852438,5.506104
120,100.0,286,5.590033845177719,7.747217655181885,0.9186833800017653,2026-01-20T18:06:26.751284,41069,0.7864611148834229,1,0.0,500.0,0.4577662,5.4923735
121,150.0,275,8.131281965545245,8.134290397167206,0.9181388800017771,2026-01-20T18:06:27.517640,41344,0.7544267177581787,1,0.0,500.0,0.45834947,5.4821787
122,175.0,368,12.918628066778183,10.432147889523893,0.9174102400017929,2026-01-20T18:06:28.533563,41712,1.0031867027282715,1,0.0,500.0,0.45850116,5.46736
123,50.0,305,217.13598222732543,8.81606583595276,0.916806340001806,2026-01-20T18:06:29.382413,42017,0.8365662097930908,1,0.0,500.0,0.4563629,5.4502497
124,50.0,318,6.250299019739032,5.628835394978523,0.9161767000018197,2026-01-20T18:06:30.264090,42335,0.8693532943725586,1,0.0,500.0,0.454116,5.4325037
125,175.0,362,4.73829244905048,6.986861288547516,0.9154599400018353,2026-01-20T18:06:31.299041,42697,1.022110939025879,1,0.0,500.0,0.45436448,5.4187055
126,150.0,327,9.166417724945966,10.678376371210272,0.9148124800018493,2026-01-20T18:06:32.221486,43024,0.9082374572753906,1,0.0,500.0,0.45439756,5.4059935
127,25.0,295,5.706966481038502,7.68352982093548,0.914228380001862,2026-01-20T18:06:33.050465,43319,0.8164527416229248,1,0.0,500.0,0.45188025,5.3889756
128,100.0,323,5.9863905591123245,9.375532164718166,0.9135888400018759,2026-01-20T18:06:33.939910,43642,0.8763725757598877,1,0.0,500.0,0.45082718,5.3742757
129,225.0,314,7.830140932401021,4.523135565942334,0.9129671200018894,2026-01-20T18:06:34.813504,43956,0.8608527183532715,1,0.0,500.0,0.45272544,5.366686
130,0.0,290,7.659406566619873,5.73727299427164,0.9123929200019019,2026-01-20T18:06:35.621648,44246,0.7947640419006348,1,0.0,500.0,0.44975817,5.3491945
131,200.0,344,8.773480713367462,7.787658284692204,0.9117118000019167,2026-01-20T18:06:36.564341,44590,0.9299707412719727,1,0.0,500.0,0.45077372,5.3388004
132,200.0,395,10.632331389188767,11.2078409075737,0.9109297000019336,2026-01-20T18:06:37.645997,44985,1.0684764385223389,1,0.0,500.0,0.45126152,5.325546
133,175.0,353,9.340301261228674,7.5261447157178605,0.9102307600019488,2026-01-20T18:06:38.617788,45338,0.9588930606842041,1,0.0,500.0,0.4516079,5.3136826
134,75.0,267,6.226235883576529,7.671546300252278,0.9097021000019603,2026-01-20T18:06:39.358659,45605,0.7276794910430908,1,0.0,500.0,0.4506085,5.3019557
135,150.0,337,7.022650764268987,7.372898206991308,0.9090348400019748,2026-01-20T18:06:40.292792,45942,0.9209475517272949,1,0.0,500.0,0.4505681,5.290057
136,650.0,436,8.719933769532613,14.394152907438057,0.9081715600019935,2026-01-20T18:06:41.529163,46378,1.222602367401123,1,0.0,500.0,0.4603476,5.462604
137,150.0,345,10.57837963104248,7.585578421183995,0.9074884600020083,2026-01-20T18:06:42.496905,46723,0.9539146423339844,1,0.0,500.0,0.4601588,5.44964
138,250.0,397,8.797603360916439,7.236476250183888,0.9067024000020254,2026-01-20T18:06:43.608659,47120,1.0981628894805908,1,0.0,500.0,0.46158743,5.4385567
139,100.0,321,12.762296767795787,11.198188825087113,0.9060668200020392,2026-01-20T18:06:44.509358,47441,0.8873434066772461,1,0.0,500.0,0.4605721,5.424938
140,525.0,401,11.2327451556921,13.451120889186859,0.9052728400020564,2026-01-20T18:06:45.626885,47842,1.1035165786743164,1,0.0,500.0,0.4676853,5.5833387
141,50.0,303,11.443121314048767,13.111523167292278,0.9046729000020695,2026-01-20T18:06:46.481109,48145,0.8402495384216309,1,0.0,500.0,0.46578047,5.568109
142,225.0,350,8.848584529231577,13.048483494349888,0.9039799000020845,2026-01-20T18:06:47.462466,48495,0.9675168991088867,1,0.0,500.0,0.46705845,5.558175
143,25.0,301,8.392008936405182,9.617578887939453,0.9033839200020974,2026-01-20T18:06:48.313801,48796,0.8370873928070068,1,0.0,500.0,0.46468973,5.542239
144,100.0,321,9.438249833881855,8.112566567957401,0.9027483400021112,2026-01-20T18:06:49.221021,49117,0.8931915760040283,1,0.0,500.0,0.46368873,5.528661
145,75.0,309,7.451977100223303,11.731637001037598,0.9021365200021245,2026-01-20T18:06:50.086763,49426,0.8517289161682129,1,0.0,500.0,0.46230727,5.5147862
146,425.0,408,8.378925347328186,14.548943019494779,0.9013286800021421,2026-01-20T18:06:51.252796,49834,1.1513996124267578,1,0.0,500.0,0.4670506,5.659189
147,275.0,429,16.04219001531601,14.457722564076269,0.9004792600021605,2026-01-20T18:06:52.461694,50263,1.1943674087524414,1,0.0,500.0,0.47,5.6594253
148,25.0,303,15.182406361897787,13.393537330627442,0.8998793200021735,2026-01-20T18:06:53.340659,50566,0.8640284538269043,1,0.0,500.0,0.4695,5.658363
149,200.0,319,11.768953181803226,13.575187474489212,0.8992477000021872,2026-01-20T18:06:54.231964,50885,0.8764519691467285,1,0.0,500.0,0.4715,5.662613
150,125.0,266,12.342681586742401,14.789349414684155,0.8987210200021987,2026-01-20T18:06:55.111145,51151,0.7465000152587891,1,0.0,500.0,0.473,5.6657987
151,475.0,374,11.444703578948975,17.38581118712554,0.8979805000022147,2026-01-20T18:06:56.180713,51525,1.054950475692749,1,0.0,500.0,0.478,5.819924
152,600.0,461,10.375580632168313,14.12524476258651,0.8970677200022346,2026-01-20T18:06:57.473310,51986,1.2781667709350586,1,0.0,500.0,0.485,5.9740925
153,450.0,366,12.279386228985256,21.355551513465674,0.8963430400022503,2026-01-20T18:06:58.491134,52352,1.003408432006836,1,0.0,500.0,0.4925,6.1253524
154,150.0,323,8.551184125244617,20.40016222000122,0.8957035000022642,2026-01-20T18:06:59.399159,52675,0.8935294151306152,1,0.0,500.0,0.4835,5.971074
155,0.0,285,9.998119413852692,8.87499553816659,0.8951392000022764,2026-01-20T18:07:00.197467,52960,0.7839710712432861,1,0.0,500.0,0.4805,5.9650335
156,75.0,306,13.444924905896187,10.23452252726401,0.8945333200022896,2026-01-20T18:07:01.097735,53266,0.8857564926147461,1,0.0,500.0,0.48,5.9640245
157,100.0,317,11.267257109284401,9.517946049571037,0.8939056600023032,2026-01-20T18:07:01.974242,53583,0.8618552684783936,1,0.0,500.0,0.48,5.9640245
158,75.0,314,197.26860644022625,11.630393489714592,0.8932839400023167,2026-01-20T18:07:02.850628,53897,0.8624300956726074,1,0.0,500.0,0.4795,5.9630175
159,125.0,327,174.4906658565297,12.929406585115375,0.8926364800023308,2026-01-20T18:07:03.753185,54224,0.888256311416626,1,0.0,500.0,0.48,5.9640245
160,125.0,314,7.864189807573954,14.158431591526154,0.8920147600023443,2026-01-20T18:07:04.639920,54538,0.8724987506866455,1,0.0,500.0,0.4815,5.967048
161,200.0,383,9.054429197311402,10.411577346997383,0.8912564200023607,2026-01-20T18:07:05.707087,54921,1.0520968437194824,1,0.0,500.0,0.4845,5.9730864
162,300.0,415,10.530114662647247,15.450473285302884,0.8904347200023786,2026-01-20T18:07:06.864598,55336,1.1431994438171387,1,0.0,500.0,0.4835,5.971074
163,525.0,398,12.595279181003571,12.666432499885559,0.8896466800023957,2026-01-20T18:07:07.981721,55734,1.1022708415985107,1,0.0,500.0,0.491,6.146863
164,150.0,274,7.436294989926474,16.93796193158185,0.8891041600024074,2026-01-20T18:07:08.740952,56008,0.7447071075439453,1,0.0,500.0,0.4915,6.1478395
165,75.0,308,11.150891311963399,12.057060318608437,0.8884943200024207,2026-01-20T18:07:09.609799,56316,0.8543493747711182,1,0.0,500.0,0.4905,6.145886
166,75.0,335,15.247508077060475,12.988984430537505,0.8878310200024351,2026-01-20T18:07:10.566167,56651,0.941868782043457,1,0.0,500.0,0.491,6.146863
167,125.0,358,10.6302657061153,12.440344020298548,0.8871221800024505,2026-01-20T18:07:11.564527,57009,0.9839119911193848,1,0.0,500.0,0.4895,6.1439314
168,100.0,294,9.72685076793035,16.167418448130288,0.8865400600024631,2026-01-20T18:07:12.381252,57303,0.802260160446167,1,0.0,500.0,0.486,6.1370845
169,300.0,381,173.64982082969263,12.798972983109323,0.8857856800024795,2026-01-20T18:07:13.449303,57684,1.0538530349731445,1,0.0,500.0,0.4895,6.1439314
