episode,total_reward,episode_length,avg_loss,avg_q_value,epsilon,timestamp,total_steps,training_time_seconds,eval_reward,buffer_reward_min,buffer_reward_max,buffer_reward_mean,buffer_reward_std
640,400.0,370,0.0035363222092488094,43.57274125234501,0.01,2026-01-23T00:40:58.461791,240685,1.066206932067871,,0.0,3.25,0.00708,0.13040274
641,75.0,336,0.004272236855125383,43.85844664012684,0.01,2026-01-23T00:40:59.433388,241021,0.9554920196533203,,0.0,3.25,0.007095,0.1304163
642,0.0,281,0.003911029304228058,28.129603505134583,0.01,2026-01-23T00:41:00.262192,241302,0.8132154941558838,,0.0,3.25,0.007015,0.12959377
643,125.0,330,0.006175732534757117,80.82096660498416,0.01,2026-01-23T00:41:01.226639,241632,0.9487297534942627,,0.0,3.25,0.00697,0.12879798
644,400.0,329,0.0038544074889025927,38.6557167226618,0.01,2026-01-23T00:41:02.194901,241961,0.9524767398834229,,0.0,3.25,0.00698,0.12869065
645,50.0,296,0.001568607395581369,41.675080858427904,0.01,2026-01-23T00:41:03.094939,242257,0.8837547302246094,,0.0,3.25,0.006925,0.12787999
646,350.0,330,0.0030827817459152464,41.10223691029982,0.01,2026-01-23T00:41:04.039299,242587,0.9285073280334473,,0.0,3.25,0.006995,0.12870438
647,0.0,285,0.0020240080318347153,29.63658589330213,0.01,2026-01-23T00:41:04.848429,242872,0.7938411235809326,,0.0,3.25,0.00691,0.1279834
648,0.0,286,0.007444460642415963,25.812075308391027,0.01,2026-01-23T00:41:05.705644,243158,0.8415467739105225,,0.0,3.25,0.00691,0.1279834
649,0.0,281,0.0026246501407253425,26.63905959044184,0.01,2026-01-23T00:41:06.522759,243439,0.8011572360992432,,0.0,3.25,0.0069,0.12797417
650,0.0,286,0.0038257661954655,21.878908650628453,0.01,2026-01-23T00:41:07.482275,243725,0.8187856674194336,,0.0,3.25,0.006825,0.12714036
651,400.0,334,0.003962391023378586,47.27748464815544,0.01,2026-01-23T00:41:08.435769,244059,0.9377532005310059,,0.0,3.25,0.006835,0.12703162
652,50.0,301,0.004308590380242094,44.118478520711264,0.01,2026-01-23T00:41:09.318657,244360,0.8672428131103516,,0.0,3.25,0.006845,0.12704091
653,75.0,336,0.001652434978442376,41.9305044324959,0.01,2026-01-23T00:41:10.301120,244696,0.9669187068939209,,0.0,3.25,0.00686,0.12705486
654,0.0,287,0.001968521283318599,24.787186310209076,0.01,2026-01-23T00:41:11.151643,244983,0.8332335948944092,,0.0,3.25,0.006835,0.12703162
655,125.0,364,0.007407023758989655,80.69981744554308,0.01,2026-01-23T00:41:12.216662,245347,1.0488951206207275,,0.0,3.25,0.00676,0.12619154
656,0.0,306,0.00872483515025427,31.334120919627527,0.01,2026-01-23T00:41:13.154033,245653,0.9212038516998291,,0.0,3.25,0.006745,0.12617747
657,350.0,321,0.006065337449399522,41.710238203406334,0.01,2026-01-23T00:41:14.089849,245974,0.919907808303833,,0.0,3.25,0.006795,0.12699439
658,50.0,305,0.0038773764312888185,52.71367511749268,0.01,2026-01-23T00:41:14.983121,246279,0.8774318695068359,,0.0,3.25,0.006795,0.12699439
659,100.0,383,0.00438740519748535,75.98733158600636,0.01,2026-01-23T00:41:16.123574,246662,1.1248376369476318,,0.0,3.25,0.00673,0.1261634
660,75.0,335,0.0037564622671197867,50.79667113585906,0.01,2026-01-23T00:41:17.090934,246997,0.9517321586608887,,0.0,3.25,0.00666,0.12532218
661,125.0,375,0.0024988355887073433,75.6968244251452,0.01,2026-01-23T00:41:18.177346,247372,1.070927619934082,,0.0,3.25,0.006685,0.12534577
662,375.0,325,0.005745344898969051,29.0469245610293,0.01,2026-01-23T00:41:19.108404,247697,0.9151628017425537,,0.0,3.25,0.00674,0.12605385
663,0.0,281,0.004578133635472373,32.63109489849636,0.01,2026-01-23T00:41:19.918487,247978,0.79437255859375,,0.0,3.25,0.00673,0.12604445
664,50.0,280,0.004610627394868061,48.32023927143642,0.01,2026-01-23T00:41:20.725677,248258,0.7915470600128174,,0.0,3.25,0.006725,0.12603976
665,75.0,339,0.004486143024063066,44.04676630917717,0.01,2026-01-23T00:41:21.706095,248597,0.9647462368011475,,0.0,3.25,0.00674,0.12605385
666,125.0,366,0.0026408566635310357,77.41524015890586,0.01,2026-01-23T00:41:22.811135,248963,1.089167833328247,,0.0,3.25,0.00676,0.12607262
667,175.0,364,0.0022695718087359434,35.50087395972676,0.01,2026-01-23T00:41:23.864468,249327,1.037947416305542,,0.0,3.25,0.006775,0.12608668
668,50.0,277,0.005745936268275338,47.60542532375881,0.01,2026-01-23T00:41:24.679334,249604,0.798271894454956,,0.0,3.25,0.006775,0.12608668
669,375.0,333,0.0058479044446357875,31.415391858780023,0.01,2026-01-23T00:41:25.655580,249937,0.960721492767334,,0.0,3.25,0.00682,0.12689953
670,0.0,281,0.006960592906190348,31.444993802479335,0.01,2026-01-23T00:41:26.515354,250218,0.8433051109313965,,0.0,3.25,0.006795,0.12687622
671,50.0,384,0.005316600148944417,80.36978944142659,0.01,2026-01-23T00:41:27.641916,250602,1.1110575199127197,,0.0,3.25,0.006725,0.12603976
672,50.0,425,0.003373107878446934,83.47907488686698,0.01,2026-01-23T00:41:28.860867,251027,1.2033133506774902,,0.0,3.25,0.006635,0.12517878
673,75.0,340,0.002872046872439301,39.469363016240735,0.01,2026-01-23T00:41:29.837745,251367,0.9614520072937012,,0.0,3.25,0.00665,0.12519294
674,0.0,279,0.005731090063428772,34.59042395864214,0.01,2026-01-23T00:41:30.658040,251646,0.8045880794525146,,0.0,3.25,0.006565,0.124330804
